"","HeFTy.ID","Max.time..Ma.","Min.time..Ma.","Max.temp..C.","Min.temp..C.","Max.good.time..Ma.","Min.good.time..Ma.","Mean.good.time..Ma.","SD.good.time..Ma.","Max.good.temp..C.","Min.good.temp..C.","Mean.good.temp..C.","SD.good.temp..C.","Sample","Table.ID","Type"
"7129",6,700,483.039647577093,40,0,699.874509264317,483.069464221366,595.369367164302,62.2394433264715,39.93184072,0.06462132,19.62151292244,11.4572074021123,"3_z018","2b.1","Most_Restrictive"
"8129",7,497,485,40,0,496.984403468,483.023318283993,490.896215073653,3.51462820738027,39.98248996,0.06726964,19.90605670456,11.7655691081608,"3_z018","3a","Most_Restrictive"
"9129",8,496,201,100,70,495.319031735,201.798970114826,348.881960782555,82.786221924055,99.99872686,70.01788735,85.1732764885299,8.52195823207483,"3_z018","3b","Most_Restrictive"
"10129",9,251,2.6,20,0,250.405372628,2.9716222976,124.616194543473,72.4516734946727,19.9901594,0.00110338,10.11995422946,5.80993124435715,"3_z018","3b.1","Most_Restrictive"
"11129",10,2.6,1e-06,20,0,2.59902316217571,0.00620241361484,1.29096266051909,0.749711081444352,19.98973972,0.02311064,10.01693288016,5.70164713080761,"3_z018","3c","Most_Restrictive"
"12129",11,0,0,22,20,0,0,0,0,21.995714466,20.001669468,20.985610972226,0.575843323985437,"3_z018","3c*","Most_Restrictive"
"2130",1,1493,1273,1000,950,1493.01292371079,1354.10807380617,1472.51138926698,24.4434997930377,999.99161945,950.02809325,974.613830921351,14.2173614255151,"2_z006","1a","Most_Restrictive"
"3130",2,1492.9,993.1,1000,20,1492.88561917963,1095.60186246618,1451.56263460584,39.3036208969127,999.253926,20.98054292,422.11413650688,296.856378123106,"2_z006","1a.1","Most_Restrictive"
"4130",3,1492.8,988.5,20,0,1492.1276566497,988.6261067709,1374.474388349,106.779580838327,19.97939928,0.06777596,9.99736711842,5.81565716913098,"2_z006","1a.2","Most_Restrictive"
"5130",4,993.15,949.7,20,0,993.110959101333,949.8990927664,975.224847408725,12.6730682184605,19.96116198,0.03442184,10.00983221508,5.81152429372437,"2_z006","2a","Most_Restrictive"
"6130",5,993,850,250,130,992.930784282,850.201896266,931.426800907032,40.1297484177208,162.72904324,130.00043188,137.57014743964,6.18255391817769,"2_z006","2b","Most_Restrictive"
"7130",6,700,486,40,0,699.946263537544,486.652030822,606.646559987555,60.3371988983678,39.97807268,0.08977644,18.303509246,11.3009169485125,"2_z006","2b.1","Most_Restrictive"
"8130",7,497,485,40,0,496.972795124,485.004551132,491.008664913105,3.43394433982489,39.85885824,0.04710888,19.52464608028,10.8831960481268,"2_z006","3a","Most_Restrictive"
"9130",8,486,201,100,70,485.659305015,201.617648295,348.665532883174,80.6521884125787,99.92899165,70.01743951,83.29274072782,8.4810876683879,"2_z006","3b","Most_Restrictive"
"10130",9,251,2.6,20,0,250.7682865184,2.6538993224,128.850218147225,72.1034165910278,19.97431126,0.02008764,9.76539957592001,5.75941124706172,"2_z006","3b.1","Most_Restrictive"
"11130",10,2.6,1e-06,20,0,2.59910024954606,0.001053872195049,1.27586719626264,0.765864581162001,19.97923476,0.0016784,9.98135970488,5.77158090039059,"2_z006","3c","Most_Restrictive"
"12130",11,0,0,22,20,0,0,0,0,21.999836334,20.001245076,21.011988403394,0.587463152064397,"2_z006","3c*","Most_Restrictive"
"2131",1,1493,1273,1000,950,1492.99365560941,1273.0953843,1400.73933924028,66.8715526407619,999.9750621,950.0690197,974.944104125851,14.4551685745028,"2_z091","1a","Most_Restrictive"
"3131",2,1492.9,993.1,1000,20,1492.79076473714,993.640060883869,1235.41630795518,146.58986035671,999.41984882,24.18074762,538.63930278594,278.621903569025,"2_z091","1a.1","Most_Restrictive"
"4131",3,1492.8,988.5,20,0,1491.654275787,988.655271529693,1122.89721194317,128.445667857611,19.98702274,0.0303763,9.76146607363999,5.89069651484254,"2_z091","1a.2","Most_Restrictive"
"5131",4,993.15,949.7,20,0,993.14635945485,949.77411036215,972.653910130071,12.6493585868349,19.98790718,0.0078937,10.2278563208,5.7763605298422,"2_z091","2a","Most_Restrictive"
"6131",5,993,850,250,130,992.718302012,850.009578967865,922.227050460119,39.8062373146802,249.67468036,130.01104048,172.23075648004,25.9736589548459,"2_z091","2b","Most_Restrictive"
"7131",6,700,486,40,0,699.875307122,486.02592075,595.60833202014,60.2475031713826,39.98945372,0.11468084,20.04606814428,11.4696347475556,"2_z091","2b.1","Most_Restrictive"
"8131",7,497,485,40,0,496.985163572,485.011066844,491.033675346025,3.53688209566566,39.99655536,0.00223464,20.2790351448,11.7298864282997,"2_z091","3a","Most_Restrictive"
"9131",8,486,201,100,70,485.361967935,201.056263729062,343.322820958101,80.6216505402263,99.982957,70.02036727,85.13019816667,8.74303004816108,"2_z091","3b","Most_Restrictive"
"10131",9,251,2.6,20,0,250.6515857144,2.7976325048,122.593101800247,70.0290760438941,19.97917758,0.0197269,10.09583663946,5.67047271491774,"2_z091","3b.1","Most_Restrictive"
"11131",10,2.6,1e-06,20,0,2.5995842523599,0.001102525976336,1.29189868321329,0.753062201114907,19.97584892,0.00637198,9.85838593582,5.71233571311281,"2_z091","3c","Most_Restrictive"
"12131",11,0,0,22,20,0,0,0,0,21.99953441,20.000424558,20.97614607137,0.58151781110507,"2_z091","3c*","Most_Restrictive"
"2132",1,1493,1273,1000,950,1492.96703485227,1273.63366512,1408.2450764669,65.4940067174663,999.9996988,950.0437003,974.7433572832,14.5332683939999,"2_z110","1a","Most_Restrictive"
"3132",2,1492.9,993.1,1000,20,1492.57261624666,993.335683830397,1252.55995755364,148.292422678281,998.74320978,21.07109492,530.26327801106,277.126709494211,"2_z110","1a.1","Most_Restrictive"
"4132",3,1492.8,988.5,20,0,1492.35021721005,988.601417168455,1140.91692682842,136.419903303334,19.99772388,0.05148108,9.79559314019999,5.92187584951291,"2_z110","1a.2","Most_Restrictive"
"5132",4,993.15,949.7,20,0,993.148819924712,949.7524557946,973.007137614587,12.8597589183602,19.95643066,0.01044406,9.88595736314001,5.75813745511429,"2_z110","2a","Most_Restrictive"
"6132",5,993,850,250,130,992.98376235,850.055558646,925.003183554184,36.8148849464825,249.98186584,130.31288908,187.46417081104,29.435525929148,"2_z110","2b","Most_Restrictive"
"7132",6,700,486,40,0,699.858811583009,486.290670208,600.122974811503,61.4742992126195,39.90798852,0.01310864,19.74923420692,11.6244067005537,"2_z110","2b.1","Most_Restrictive"
"8132",7,497,485,40,0,496.998845264,485.008943397442,490.842059464429,3.46943298322818,39.93521572,0.03991136,20.37916247788,11.7077183686272,"2_z110","3a","Most_Restrictive"
"9132",8,486,201,100,70,485.74621377,201.432628747202,345.780239967951,80.319759981092,99.88240921,70.0214794,84.7183711636299,8.57235873239196,"2_z110","3b","Most_Restrictive"
"10132",9,251,2.6,20,0,250.8542830952,2.7108104948,127.545257167559,71.223574376834,19.9797225,0.0280836,10.02922266664,5.83696787314362,"2_z110","3b.1","Most_Restrictive"
"11132",10,2.6,1e-06,20,0,2.5960391511234,0.003264744944713,1.32003676837694,0.736273094169573,19.9960643,0.00622534,10.00560936804,5.78965337743243,"2_z110","3c","Most_Restrictive"
"12132",11,0,0,22,20,0,0,0,0,21.99716932,20.003936626,21.062734427568,0.575699089951563,"2_z110","3c*","Most_Restrictive"
"2133",1,1493,1273,1000,950,1492.90272752858,1273.67263064,1399.60948457732,66.3649892206797,999.97394655,950.00216985,975.4988484834,14.4106956478765,"1_z024","1a","Most_Restrictive"
"3133",2,1492.9,993.1,1000,20,1492.4894930298,993.751620737876,1247.68848796095,143.824898586864,999.43080718,22.48886288,523.70155026324,271.653707188378,"1_z024","1a.1","Most_Restrictive"
"4133",3,1492.8,988.5,20,0,1491.8181289086,988.613403708347,1130.52517614582,126.900700694412,19.99598602,0.02583966,10.13337535424,5.81973252948689,"1_z024","1a.2","Most_Restrictive"
"5133",4,993.15,949.7,20,0,993.134892210476,949.71549361825,973.786378071803,12.7693928911764,19.99149878,0.01787444,10.22005997434,5.73583341668908,"1_z024","2a","Most_Restrictive"
"6133",5,993,850,250,130,992.693222529,850.049171530301,925.359007419749,38.4123202185662,249.96424072,130.01462044,174.58393227592,27.9785184419258,"1_z024","2b","Most_Restrictive"
"7133",6,700,486,40,0,699.951570500561,486.44202449,599.117959205366,59.8266788742543,39.95471208,0.06626096,19.37444008524,11.6014197355233,"1_z024","2b.1","Most_Restrictive"
"8133",7,497,485,40,0,496.995809156,485.001112016,491.088787505873,3.49974090377212,39.94832704,0.01564884,19.99363789932,11.4122503326369,"1_z024","3a","Most_Restrictive"
"9133",8,486,201,100,70,485.213192805,201.032403075,338.308763820717,80.1996936009035,99.9803677,70.02051979,84.9441738296499,8.59648958147132,"1_z024","3b","Most_Restrictive"
"10133",9,251,2.6,20,0,250.7957565776,3.089623724,124.415651315622,71.0470701650334,19.9732107,0.00851506,10.18488971082,5.7488079458971,"1_z024","3b.1","Most_Restrictive"
"11133",10,2.6,1e-06,20,0,2.59994710042035,0.000457203624537,1.30768148125277,0.763638424113506,19.9783556,0.01571196,10.00845682178,5.80294415616886,"1_z024","3c","Most_Restrictive"
"12133",11,0,0,22,20,0,0,0,0,21.996804778,20.002170494,20.983303250016,0.568038055691654,"1_z024","3c*","Most_Restrictive"
"2134",1,1493,1273,1000,950,1492.99904361001,1274.7656287,1408.96228937467,64.3675968869252,999.88373725,950.0719768,975.327240153801,14.6033048588979,"1_z045","1a","Most_Restrictive"
"3134",2,1492.9,993.1,1000,20,1492.84392490516,998.413203605608,1292.80930440846,116.848231795972,999.49568612,23.34671862,500.23267244442,281.527848661397,"1_z045","1a.1","Most_Restrictive"
"4134",3,1492.8,988.5,20,0,1491.8600614536,988.6988207793,1160.26351487437,117.14989266422,19.98913786,0.01211008,9.77502543834001,5.8987611185712,"1_z045","1a.2","Most_Restrictive"
"5134",4,993.15,949.7,20,0,993.14068505865,949.727659401,972.82325646457,12.9994806643596,19.97380746,0.0038457,10.19544384206,5.70423466451846,"1_z045","2a","Most_Restrictive"
"6134",5,993,850,250,130,992.96091238,850.173837711023,917.079996794022,38.8163471841851,209.54612956,130.05953668,155.13108336424,15.9160212801646,"1_z045","2b","Most_Restrictive"
"7134",6,700,486,40,0,699.936715934355,487.111399798,597.199146836098,62.4122781122908,39.86028968,0.0721952,19.7206999846,11.2971285695046,"1_z045","2b.1","Most_Restrictive"
"8134",7,497,485,40,0,496.954618556,485.004206732,490.801904405924,3.44967236384163,39.97874124,0.00536892,19.57688000036,11.6010420077226,"1_z045","3a","Most_Restrictive"
"9134",8,486,201,100,70,485.537959995,201.149190945,343.524731853606,80.8842212879188,99.97774741,70.03038304,85.51104699931,8.67236545454053,"1_z045","3b","Most_Restrictive"
"10134",9,251,2.6,20,0,250.8997733324,3.7407762548,126.39265424364,70.7186827642674,19.98842684,0.02607456,9.97033218334001,5.68399759690573,"1_z045","3b.1","Most_Restrictive"
"11134",10,2.6,1e-06,20,0,2.59784701882807,0.012395216032992,1.31605568829452,0.737750947980929,19.99443176,0.0110272,10.0300808704,5.74398339065339,"1_z045","3c","Most_Restrictive"
"12134",11,0,0,22,20,0,0,0,0,21.997051868,20.0007652,20.98652179932,0.573398878334413,"1_z045","3c*","Most_Restrictive"
"2135",1,1493,1273,1000,950,1492.80510919477,1273.67450064,1405.35396335962,66.7957616262566,999.9822998,950.0119944,975.435301771401,14.4729963376029,"1_z052","1a","Most_Restrictive"
"3135",2,1492.9,993.1,1000,20,1492.04017778936,995.023486504562,1269.95942621615,134.567040481238,999.19600114,20.3943569,526.8700474964,275.480840376029,"1_z052","1a.1","Most_Restrictive"
"4135",3,1492.8,988.5,20,0,1489.5982643547,988.721836544983,1150.54069153853,129.492705934289,19.99248594,0.0026552,10.1375884069,5.96307972851912,"1_z052","1a.2","Most_Restrictive"
"5135",4,993.15,949.7,20,0,993.132283833144,949.71010773005,973.621639507959,12.5639655161076,19.99071622,0.02299798,9.84640311407999,5.75009598953721,"1_z052","2a","Most_Restrictive"
"6135",5,993,850,250,130,992.907784019,850.053398774,921.640434138065,39.6881448814977,249.8721448,130.03988092,162.13953735124,22.7184843723988,"1_z052","2b","Most_Restrictive"
"7135",6,700,486,40,0,699.991859654,486.392418648,599.61260244853,61.1158405008392,39.98896492,0.0748666,19.11902235216,11.3680054937308,"1_z052","2b.1","Most_Restrictive"
"8135",7,497,485,40,0,496.99980866,485.058763591908,490.839752035736,3.40465668475534,39.9287478,0.01505052,19.91691310024,11.6000822639547,"1_z052","3a","Most_Restrictive"
"9135",8,486,201,100,70,485.5931454,201.26111643,345.553017642904,80.6613798419868,99.9689278,70.00166314,85.00239493522,8.78201610600562,"1_z052","3b","Most_Restrictive"
"10135",9,251,2.6,20,0,250.9228601252,2.7597671235635,125.781409696424,72.1434103313833,19.98252078,0.00392842,10.11448059906,5.75772951421775,"1_z052","3b.1","Most_Restrictive"
"11135",10,2.6,1e-06,20,0,2.59581439680985,0.000194809125458,1.27786509061422,0.74742788636834,19.96766936,0.00892582,10.43761004266,5.67780306158335,"1_z052","3c","Most_Restrictive"
"12135",11,0,0,22,20,0,0,0,0,21.999104528,20.002833628,20.999889492002,0.583145913152302,"1_z052","3c*","Most_Restrictive"
"2136",1,1493,1273,1000,950,1492.99755129697,1273.47922182,1410.50037177866,63.3414267986743,999.95540295,950.02174205,974.72074124465,14.600547487334,"1_z083","1a","Most_Restrictive"
"3136",2,1492.9,993.1,1000,20,1492.84188920219,994.14797597018,1263.10789181911,146.802506245444,999.8759467,20.04301612,510.0473057074,281.326587427909,"1_z083","1a.1","Most_Restrictive"
"4136",3,1492.8,988.5,20,0,1491.7847523174,988.527486654073,1151.52570217815,136.22487891399,19.98127522,0.00501938,9.91299289449998,5.82648878847605,"1_z083","1a.2","Most_Restrictive"
"5136",4,993.15,949.7,20,0,993.10078753065,949.72645466285,971.960018947119,12.6593471957496,19.98831382,0.02230316,9.76033807678001,5.63217310994223,"1_z083","2a","Most_Restrictive"
"6136",5,993,850,250,130,992.630275502,850.018212623,906.221163432602,38.0295633836536,249.96829972,152.18998156,212.2154963638,23.0361795119366,"1_z083","2b","Most_Restrictive"
"7136",6,700,486,40,0,699.93818717,486.348904102,592.256125453954,59.0931484387303,39.98251416,0.1492172,20.61620504036,11.5821440716641,"1_z083","2b.1","Most_Restrictive"
"8136",7,497,485,40,0,496.989593756,485.03342492,490.829823557578,3.4686246870152,39.8633512,0.09830764,19.54574151508,11.5283171291922,"1_z083","3a","Most_Restrictive"
"9136",8,486,201,100,70,485.90119677,201.08259471,341.613670566444,81.7402962375117,99.94395517,70.01633014,84.87187598107,8.63059533559145,"1_z083","3b","Most_Restrictive"
"10136",9,251,2.6,20,0,250.984050236,2.8359690704,124.832005121128,70.5412870012743,19.93928498,0.01065632,9.99899568918001,5.83911700185946,"1_z083","3b.1","Most_Restrictive"
"11136",10,2.6,1e-06,20,0,2.59192833430449,0.002564718613954,1.30765535513942,0.735143060354226,19.98122642,0.0010519,10.08020642116,5.7326506683673,"1_z083","3c","Most_Restrictive"
"12136",11,0,0,22,20,0,0,0,0,21.996471492,20.003418238,20.985063471532,0.578259801535371,"1_z083","3c*","Most_Restrictive"
"2137",1,1493,1273,1000,950,1492.98888156007,1273.60024998,1401.74444388686,67.6875706498081,999.8154457,950.03920235,974.8706143629,14.6612142160647,"2_z032","1a","Most_Restrictive"
"3137",2,1492.9,993.1,1000,20,1492.79420703198,993.424091380074,1255.18634880448,138.739743009741,999.82700354,20.06738676,524.51673117902,278.002760300741,"2_z032","1a.1","Most_Restrictive"
"4137",3,1492.8,988.5,20,0,1492.4694908574,988.51061494667,1135.39825869139,126.782279898769,19.99408076,0.00400866,9.84166359469999,5.82104992663185,"2_z032","1a.2","Most_Restrictive"
"5137",4,993.15,949.7,20,0,993.146436466156,949.80759875445,972.986824997312,12.906394910502,19.98738776,0.00312496,9.87804846774,5.85563962843953,"2_z032","2a","Most_Restrictive"
"6137",5,993,850,250,130,992.945528297,850.160382974341,926.737095000494,37.7725509111317,249.49562308,130.1388316,170.374899559,27.647381668675,"2_z032","2b","Most_Restrictive"
"7137",6,700,486,40,0,699.808332105318,486.187863324,596.782664308434,61.4300610241297,39.99788472,0.08229124,19.89536555708,11.7329128613627,"2_z032","2b.1","Most_Restrictive"
"8137",7,497,485,40,0,496.980717128,485.024626184,491.007878189981,3.43289825005826,39.94182836,0.01443264,20.24904409848,11.6393422827861,"2_z032","3a","Most_Restrictive"
"9137",8,486,201,100,70,485.880675345,201.132768105,342.145331652397,79.9906089830639,99.97019947,70.00805761,84.3525800993501,8.68122646535586,"2_z032","3b","Most_Restrictive"
"10137",9,251,2.6,20,0,250.9782692228,2.8548474704,126.272856586025,71.9080406825542,19.97005796,0.00832546,9.70418438458,5.78261079438239,"2_z032","3b.1","Most_Restrictive"
"11137",10,2.6,1e-06,20,0,2.59806861934284,0.000394759448554,1.30432753046596,0.780024600286899,19.97927922,0.03729238,9.87449307608,5.76539808745306,"2_z032","3c","Most_Restrictive"
"12137",11,0,0,22,20,0,0,0,0,21.99684367,20.003873606,21.021859407342,0.561327161781903,"2_z032","3c*","Most_Restrictive"
"2138",1,1493,1273,1000,950,1493.04702066082,1282.14484142,1469.54348692426,30.4033556385944,999.8520605,950.05695235,974.389826365098,14.0060337209482,"3_z028","1a","Most_Restrictive"
"3138",2,1492.9,993.1,1000,20,1492.89918986194,1140.34941373896,1443.0689630117,52.4367068817376,999.64621314,20.77989968,414.99747502138,280.458904323175,"3_z028","1a.1","Most_Restrictive"
"4138",3,1492.8,988.5,20,0,1492.7415127989,988.612372635593,1343.29777980995,128.476449845987,19.97403672,0.02843156,10.01279593556,5.85979315378235,"3_z028","1a.2","Most_Restrictive"
"5138",4,993.15,949.7,20,0,993.1393290276,949.7206423129,974.378939811229,13.0757140343143,19.97991608,0.01528364,9.96660399504,5.74092859418585,"3_z028","2a","Most_Restrictive"
"6138",5,993,850,250,130,992.794948439,850.45739408,919.885469483614,40.7572000308816,248.72146684,130.0181092,173.60350906636,26.5994780770273,"3_z028","2b","Most_Restrictive"
"7138",6,700,486,40,0,699.910859231403,487.404209659988,591.191969620258,60.5507388723572,39.97960812,0.01054336,20.41483792096,11.9677226333532,"3_z028","2b.1","Most_Restrictive"
"8138",7,497,485,40,0,496.999502444,485.00725664,490.961671142882,3.51648020733732,39.97627132,0.00032408,20.68694151216,11.6979482478247,"3_z028","3a","Most_Restrictive"
"9138",8,486,201,100,70,484.14850605,201.24189831,285.16317497249,64.7776969439461,99.99091858,75.02286103,93.64657751593,4.863713809294,"3_z028","3b","Most_Restrictive"
"10138",9,251,2.6,20,0,250.8181980272,2.6352837296,105.443610071352,66.424582164502,19.97087968,0.04589942,10.15372904326,5.84791510839697,"3_z028","3b.1","Most_Restrictive"
"11138",10,2.6,1e-06,20,0,2.59196248009136,0.000257523701337,1.30695833880671,0.77929231400609,19.99128036,0.00309594,10.02472505576,5.74536170414289,"3_z028","3c","Most_Restrictive"
"12138",11,0,0,22,20,0,0,0,0,21.994034958,20.003826742,20.996342397546,0.586465753829007,"3_z028","3c*","Most_Restrictive"
"2139",1,1527,1398,1000,950,1527.00039525182,1398.145567599,1471.45727420528,38.9431060571592,999.86896495,950.01536195,974.684290858302,14.2066306648593,"1_z026","1a","Most_Restrictive"
"3139",2,1526.9,993.1,1000,20,1526.89622201575,993.123577842765,1287.17276218257,156.195188831918,998.64258828,20.24249218,539.79010138426,283.567015152281,"1_z026","1a.1","Most_Restrictive"
"4139",3,1526.8,988.5,20,0,1526.0534871749,988.6424993143,1162.06068364683,149.183951113397,19.99502718,0.00102338,10.01088837304,5.89224996108147,"1_z026","1a.2","Most_Restrictive"
"5139",4,993.15,949.7,20,0,993.14388558565,949.73776408955,973.738589967329,12.9495095907753,19.96593772,0.01609974,10.04611890952,5.80419453029251,"1_z026","2a","Most_Restrictive"
"6139",5,993,850,250,130,992.976587182,850.194430096135,917.868353337531,37.9824929919331,249.92828992,141.29594188,210.13658772124,23.2580127754091,"1_z026","2b","Most_Restrictive"
"7139",6,700,486,40,0,699.484622516,486.073776714,598.491502587911,61.001395076789,39.98949588,0.041374,20.77094138772,11.5451962428244,"1_z026","2b.1","Most_Restrictive"
"8139",7,497,485,40,0,496.966547732,485.003830196,490.908902387229,3.47199232585531,39.98864272,0.03121616,19.92325241248,11.473146081509,"1_z026","3a","Most_Restrictive"
"9139",8,486,201,100,70,485.95641951,201.32464179,345.522654054359,81.5181450455183,99.92214952,70.08607603,85.0775688839199,8.72607058240702,"1_z026","3b","Most_Restrictive"
"10139",9,251,2.6,20,0,250.9996204448,2.8720832012,124.571072775741,72.7037578287532,19.93810912,0.12168252,9.59838687838,5.68754677907622,"1_z026","3b.1","Most_Restrictive"
"11139",10,2.6,1e-06,20,0,2.59742708778958,0.001489795827386,1.27441025065441,0.754698656364704,19.99393846,0.0452237,10.0286445519,5.76886184273152,"1_z026","3c","Most_Restrictive"
"12139",11,0,0,22,20,0,0,0,0,21.99945542,20.003571608,21.005168722656,0.590419830709199,"1_z026","3c*","Most_Restrictive"
"2140",1,1527,1398,1000,950,1527.00134684438,1398.295132263,1473.7106647824,37.9418674792226,999.95312725,950.09624465,974.828218462402,14.5785752026558,"1_z033","1a","Most_Restrictive"
"3140",2,1526.9,993.1,1000,20,1526.85592843521,996.014842457016,1291.28380568678,149.06029836859,999.22184472,20.69431922,527.561037610339,278.152270348353,"1_z033","1a.1","Most_Restrictive"
"4140",3,1526.8,988.5,20,0,1526.6769828393,988.515512809614,1153.77058006575,141.150988355887,19.99571874,0.0092424,10.15573061898,5.76693172355758,"1_z033","1a.2","Most_Restrictive"
"5140",4,993.15,949.7,20,0,993.14666456075,949.7049400043,973.083124275843,12.6773165999004,19.97850316,0.02127866,9.86335987775999,5.84375582251371,"1_z033","2a","Most_Restrictive"
"6140",5,993,850,250,130,992.753549939,850.385631246,922.872502491318,38.9187909257163,249.96642844,130.09172188,169.65488603044,25.6184285922589,"1_z033","2b","Most_Restrictive"
"7140",6,700,486,40,0,699.596438121668,486.274110674,600.979474269536,62.1475874771815,39.93518068,0.08443808,20.07316337508,11.9056366616841,"1_z033","2b.1","Most_Restrictive"
"8140",7,497,485,40,0,496.977278684,485.000938784,491.05857506318,3.36234994981383,39.98480752,0.05687688,19.57814356516,11.6107697942007,"1_z033","3a","Most_Restrictive"
"9140",8,486,201,100,70,485.663758425,201.05229693,345.344896397111,82.233694723402,99.9711808,70.04386102,85.6158562541801,8.73974063061889,"1_z033","3b","Most_Restrictive"
"10140",9,251,2.6,20,0,250.9293036212,2.8476811304,124.443158059291,70.6426247040034,19.96709524,0.0385183,10.04205581144,5.71772280454933,"1_z033","3b.1","Most_Restrictive"
"11140",10,2.6,1e-06,20,0,2.59839714221648,0.004556286647966,1.27710512865152,0.746253731100274,19.99723292,0.01872356,10.01921145442,5.7873087654939,"1_z033","3c","Most_Restrictive"
"12140",11,0,0,22,20,0,0,0,0,21.99952501,20.002644794,21.015099599494,0.569904215077427,"1_z033","3c*","Most_Restrictive"
"2141",1,1527,1398,1000,950,1527.00837079663,1398.029671032,1475.75363096141,38.5654914016095,999.94820255,950.0234156,975.14760275535,14.0259742588228,"2_z103","1a","Most_Restrictive"
"3141",2,1526.9,993.1,1000,20,1526.85715984695,994.138325064945,1312.17250609788,152.580420187368,998.22958198,20.9931026,506.512715710139,286.468622830945,"2_z103","1a.1","Most_Restrictive"
"4141",3,1526.8,988.5,20,0,1526.3500931664,988.5321542739,1189.42623513291,155.096244294042,19.98046942,0.02021814,9.87462691406002,5.65695222860319,"2_z103","1a.2","Most_Restrictive"
"5141",4,993.15,949.7,20,0,993.1475235238,949.7108739708,971.826518334459,12.9539855647469,19.95726602,0.02358368,10.05355195768,5.90689767568969,"2_z103","2a","Most_Restrictive"
"6141",5,993,850,250,130,992.786942727,850.140891179,908.830631376824,38.5537007151258,249.90140032,169.04460472,228.132553261,16.4610337350857,"2_z103","2b","Most_Restrictive"
"7141",6,700,486,40,0,650.366352766,486.082154814,531.949002084457,33.3211005434248,39.98993964,0.10752336,21.49131984916,11.3701474206741,"2_z103","2b.1","Most_Restrictive"
"8141",7,497,485,40,0,496.98783608,485.008842092,490.64950980177,3.48835376054788,39.98661596,0.21995888,19.70088876516,11.5246999762736,"2_z103","3a","Most_Restrictive"
"9141",8,486,201,100,70,485.794851585,201.069433125,347.848133527397,81.5653216137917,99.99415237,70.00966507,85.3741512043599,8.71710801391354,"2_z103","3b","Most_Restrictive"
"10141",9,251,2.6,20,0,250.746376148,2.6459227016,121.326740870065,72.0841486811465,19.96352426,0.01864278,10.23824540584,5.77285378783802,"2_z103","3b.1","Most_Restrictive"
"11141",10,2.6,1e-06,20,0,2.59605298571808,0.004291294749886,1.27274283582652,0.741412606836203,19.9857478,0.01993004,9.9898281317,5.78819010848704,"2_z103","3c","Most_Restrictive"
"12141",11,0,0,22,20,0,0,0,0,21.99604116,20.000286642,21.01625667864,0.575522054437305,"2_z103","3c*","Most_Restrictive"
"2142",1,1527,1398,1000,950,1527.00026946901,1398.120003024,1479.80617706887,38.0670943205399,999.9518851,950.0100595,975.6231622174,14.4940048447058,"3_z058","1a","Most_Restrictive"
"3142",2,1526.9,993.1,1000,20,1526.85155140767,993.656433087538,1356.65536289443,146.127829933145,999.8518681,20.88959304,475.788006058,286.864060754314,"3_z058","1a.1","Most_Restrictive"
"4142",3,1526.8,988.5,20,0,1526.653291718,988.757304349132,1230.1234046405,165.947942971108,19.97297682,0.00815334,9.89556343349999,5.64191222869163,"3_z058","1a.2","Most_Restrictive"
"5142",4,993.15,949.7,20,0,993.11893086025,949.77376085035,972.487818656524,12.7582394136447,19.97986734,0.01331236,9.9783235208,5.72930825944441,"3_z058","2a","Most_Restrictive"
"6142",5,993,850,250,130,992.611077466,850.059591532,906.848631496475,38.7340167778896,249.96310168,136.1987908,214.80731248156,24.4920281706437,"3_z058","2b","Most_Restrictive"
"7142",6,700,486,40,0,691.651223434122,486.243122618,541.306752853586,40.7574316453419,39.9962218,0.092301,21.73070690072,11.5440750174007,"3_z058","2b.1","Most_Restrictive"
"8142",7,497,485,40,0,496.988164748,485.001817256,490.858823081594,3.52388618360956,39.93938104,0.00503172,20.60251165044,11.7438975328022,"3_z058","3a","Most_Restrictive"
"9142",8,486,201,100,70,485.566055295,201.0041211,335.64774237192,84.0857334474108,99.99178342,70.02069379,86.7826744965101,8.66637651437575,"3_z058","3b","Most_Restrictive"
"10142",9,251,2.6,20,0,250.9660546496,2.9071061108,119.323565447754,70.9337129617532,19.98384814,0.01017796,9.98948266564,5.72307999589436,"3_z058","3b.1","Most_Restrictive"
"11142",10,2.6,1e-06,20,0,2.59793077779586,0.000631536157486,1.3096623613877,0.748921361628253,19.9986387,0.05904724,9.87583201076001,5.73863319825373,"3_z058","3c","Most_Restrictive"
"12142",11,0,0,22,20,0,0,0,0,21.999212456,20.001594836,21.006805004836,0.577451397464617,"3_z058","3c*","Most_Restrictive"
"2143",1,1527,1398,1000,950,1527.0052587039,1398.116709138,1474.08623903447,39.0731719588763,999.9764079,950.01588625,974.9809298644,14.594971628757,"1_z017","1a","Most_Restrictive"
"3143",2,1526.9,993.1,1000,20,1526.86389741733,997.446508308535,1309.5739476611,152.949864778025,998.37623604,20.78511034,508.7973077204,288.482386558384,"1_z017","1a.1","Most_Restrictive"
"4143",3,1526.8,988.5,20,0,1526.593233587,988.587801151711,1183.82036407072,155.898145803532,19.99721,0.01296692,9.81334593568,5.72848388807187,"1_z017","1a.2","Most_Restrictive"
"5143",4,993.1,949.7,20,0,993.0606336394,949.7292154478,971.881850618573,12.8222978956776,19.9877277,0.00383308,10.28290650776,5.78577733018583,"1_z017","2a","Most_Restrictive"
